video,qid,type,gold_spans,pred_span_start,pred_span_end,width,iop,iou,anchor_ts,n_survivors_scored,degenerate_profile_fallback
6078524411,7,,"[[23.4, 37.4]]",51.38516666666667,52.38516666666667,1.0,0.0,0.0,,,False
4388652400,2,,"[[2.2, 6.6]]",7.374533333333333,8.374533333333332,0.9999999999999991,0.0,0.0,,,False
9408800471,0,,"[[0.4, 1.4]]",1.2017017017017018,2.201701701701702,1.0000000000000002,0.1982982982982981,0.11006167009278284,,,False
10030609934,1,,"[[2.8, 7.6]]",26.59376042709376,27.59376042709376,1.0,0.0,0.0,,,False
3321261856,2,,"[[17.0, 20.0]]",20.521,21.521,1.0,0.0,0.0,,,False
7164729910,8,,"[[26.6, 27]]",15.791666666666668,16.791666666666668,1.0,0.0,0.0,,,False
5333075105,11,,"[[33.6, 39.0]]",36.537,37.537,1.0,1.0,0.18518518518518523,,,False
5229476012,1,,"[[14.4, 19.6]]",21.1216,22.1216,1.0,0.0,0.0,,,False
5801184682,2,,"[[26.2, 36.4]]",32.3,33.3,1.0,1.0,0.09803921568627452,,,False
3078294001,6,,"[[3.5, 11]]",0.0,0.9004,0.9004,0.0,0.0,,,False
4838145161,1,,"[[6.0, 7.9]]",62.4629,63.4629,1.0,0.0,0.0,,,False
6754608321,4,,"[[1.3, 9.2]]",17.484633333333335,18.484633333333335,1.0,0.0,0.0,,,False
2696280239,7,,"[[0.3, 9.8]]",9.243066666666667,10.243066666666667,1.0,0.5569333333333333,0.05601222962734501,,,False
5328004991,6,,"[[15.8, 20.1]]",21.788933333333333,22.788933333333333,1.0,0.0,0.0,,,False
10082798964,6,,"[[3.9, 7.6]]",10.22,11.22,1.0,0.0,0.0,,,False
2435100235,1,,"[[20.9, 22.8], [23.8, 26.0], [50.5, 57.5], [58.5, 63.6]]",32.499633333333335,33.499633333333335,1.0,0.0,0.0,,,False
11541421563,5,,"[[1.6, 4.5]]",24.858666666666668,25.858666666666668,1.0,0.0,0.0,,,False
7288107396,3,,"[[10.6, 17.5]]",12.429583333333333,13.429583333333333,1.0,1.0,0.14492753623188406,,,False
4199369046,8,,"[[19.5, 22.1]]",0.40090000000000003,1.4009,1.0,0.0,0.0,,,False
7605329840,2,,"[[7.9, 10.6]]",7.841666666666667,8.841666666666667,1.0,0.9416666666666664,0.3413897280966767,,,False
5445581571,7,,"[[23.4, 28.4]]",31.365166666666667,32.0,0.6348333333333329,0.0,0.0,,,False
4636208292,1,,"[[5.8, 8.2]]",71.572,72.572,1.0,0.0,0.0,,,False
8531675050,7,,"[[12.2, 23.1]]",13.647466666666666,14.647466666666666,1.0,1.0,0.09174311926605502,,,False
10030609934,5,,"[[1.8, 6.9]]",36.53703703703704,37.53703703703704,1.0,0.0,0.0,,,False
4006608424,9,,"[[62.7, 77.5]]",63.56399999999999,64.564,1.0,1.0,0.06756756756756759,,,False
8277866423,7,,"[[16.1, 18.9]]",19.875,20.875,1.0,0.0,0.0,,,False
4485707628,5,,"[[32.3, 39.8]]",53.48726666666666,54.48726666666666,1.0,0.0,0.0,,,False
12682618843,3,,"[[0.1, 2.1]]",0.0,0.8670333333333333,0.8670333333333333,0.8846641805390028,0.3652539682539682,,,False
8811725760,6,,"[[13.4, 17.7]]",19.41991991991992,20.41991991991992,1.0,0.0,0.0,,,False
2735019707,1,,"[[5.4, 7.9]]",6.507,7.507,1.0,1.0,0.4,,,False
5913180144,2,,"[[21.0, 24.6]]",20.554366666666667,21.554366666666667,1.0,0.5543666666666667,0.13702840099201605,,,False
2454242177,9,,"[[14.0, 25.5]]",36.537,37.537,1.0,0.0,0.0,,,False
2604394962,1,,"[[3.8, 9.4]]",15.249066666666666,16.249066666666664,0.9999999999999982,0.0,0.0,,,False
5205081904,1,,"[[12.3, 15.3]]",11.8123,12.8123,1.0,0.5122999999999998,0.14688763368408972,,,False
8189958994,8,,"[[58.8, 62]]",10.444266666666667,11.444266666666667,1.0,0.0,0.0,,,False
4967810888,2,,"[[49.5, 53.3]]",51.7522,52.7522,1.0,1.0,0.2631578947368423,,,False
5875535585,9,,"[[16.4, 73.8]]",39.873666666666665,40.873666666666665,1.0,1.0,0.017421602787456445,,,False
4765564263,9,,"[[5.4, 13.8]]",5.506,6.506,1.0,1.0,0.11904761904761904,,,False
5521781780,2,,"[[5.6, 22.2], [33.8, 36.2], [52.8, 56.0]]",15.249066666666666,16.249066666666664,0.9999999999999982,1.0,0.060240963855421575,,,False
2584172238,6,,"[[15.4, 23.0]]",1.126625,2.1266249999999998,0.9999999999999998,0.0,0.0,,,False
4882821564,4,,"[[2.2, 4.9]]",83.81756666666666,84.81756666666666,1.0,0.0,0.0,,,False
3192668394,0,,"[[53.2, 58.0]]",62.8633,63.8633,1.0,0.0,0.0,,,False
9576671750,9,,"[[0.1, 6.7]]",17.51801801801802,18.51801801801802,1.0,0.0,0.0,,,False
6024684644,6,,"[[2.9, 4.7], [9.9, 13.3], [16.6, 17]]",11.445266666666667,12.445266666666667,1.0,1.0,0.2941176470588235,,,False
3078294001,3,,"[[3.4, 5.2]]",2.0025,3.0025,1.0,0.0,0.0,,,False
4762946272,4,,"[[9.6, 17.3]]",12.0125,13.0125,1.0,1.0,0.12987012987012986,,,False
4010069381,2,,"[[2.0, 8.2]]",4.7052,5.7052,1.0,1.0,0.16129032258064518,,,False
2573424030,3,,"[[4.8, 11.4]]",10.31,11.31,1.0,1.0,0.1515151515151515,,,False
8513603944,8,,"[[3.4, 6.6]]",8.242066666666666,9.242066666666666,1.0,0.0,0.0,,,False
3763643225,7,,"[[0.0, 6.0]]",0.0,0.9004,0.9004,1.0,0.15006666666666665,,,False
6244675392,0,,"[[0.0, 6.2]]",6.766666666666667,7.766666666666667,1.0,0.0,0.0,,,False
5445581571,9,,"[[20.0, 31.6]]",6.240066666666666,7.240066666666666,1.0,0.0,0.0,,,False
2957808913,5,,"[[9.2, 14.1]]",9.6101,10.6101,1.0,1.0,0.2040816326530612,,,False
4219909195,3,,"[[29.6, 31.2]]",3.6708333333333334,4.670833333333333,1.0,0.0,0.0,,,False
9408800471,6,,"[[17.6, 22.6], [29.9, 33.7]]",27.060894227560894,28.060894227560894,1.0,0.0,0.0,,,False
5521781780,3,,"[[5.6, 8.0], [11.8, 14.5]]",15.249066666666666,16.249066666666664,0.9999999999999982,0.0,0.0,,,False
4584426085,5,,"[[57.4, 75.8]]",1.8022999999999998,2.8023,1.0,0.0,0.0,,,False
10607095936,6,,"[[3.9, 8.4]]",8.175342008675342,9.175342008675342,1.0,0.22465799132465847,0.04258643154419308,,,False
6097994550,0,,"[[3.9, 13.8]]",9.476633333333334,10.476633333333334,1.0,1.0,0.10101010101010101,,,False
5561024834,4,,"[[36.4, 39]]",27.916666666666668,28.916666666666668,1.0,0.0,0.0,,,False
4151403382,4,,"[[12.7, 16.9]]",14.9154,15.9154,1.0,1.0,0.23809523809523814,,,False
5070310138,6,,"[[44.1, 46.4]]",1.7022,2.7022,1.0,0.0,0.0,,,False
3655906094,1,,"[[0.5, 4.1]]",4.9054,5.9054,1.0,0.0,0.0,,,False
3322503255,1,,"[[11.8, 17.6]]",0.0,0.5,0.5,0.0,0.0,,,False
5875242364,2,,"[[5.4, 9.9]]",0.0,0.8336666666666667,0.8336666666666667,0.0,0.0,,,False
3655906094,9,,"[[16.5, 18.8]]",4.9054,5.9054,1.0,0.0,0.0,,,False
7492398760,9,,"[[24.5, 26.0]]",68.60236666666667,69.60236666666667,1.0,0.0,0.0,,,False
9917882506,7,,"[[10.0, 12.2], [14.1, 18.1]]",21.688855522188856,22.688855522188856,1.0,0.0,0.0,,,False
5061117640,5,,"[[17.8, 24.5]]",4.2047,5.2047,1.0,0.0,0.0,,,False
6592821115,2,,"[[0.1, 3.3], [5.4, 15.1], [38.9, 42.9]]",54.625,55.625,1.0,0.0,0.0,,,False
4264435046,6,,"[[12.7, 18.6]]",10.3108,11.3108,1.0,0.0,0.0,,,False
5328004991,2,,"[[9.7, 16.0]]",12.2127,13.2127,1.0,1.0,0.15873015873015872,,,False
4092992100,2,,"[[2.9, 8.8]]",2.1026,3.1026,1.0,0.2025999999999999,0.030250544987607115,,,False
4564478328,6,,"[[13.5, 16.0], [16.4, 18.8]]",27.39453333333333,28.39453333333333,1.0,0.0,0.0,,,False
5433090067,5,,"[[0.2, 0.9]]",18.519,19.519,1.0,0.0,0.0,,,False
5987365500,5,,"[[0.0, 18.8]]",4.838666666666667,5.838666666666667,1.0,1.0,0.05319148936170213,,,False
5504913999,6,,"[[8.0, 31.3]]",23.457266666666666,24.457266666666666,1.0,1.0,0.04291845493562232,,,False
4260763967,8,,"[[15.0, 17.6]]",4.2047,5.2047,1.0,0.0,0.0,,,False
4443526735,3,,"[[0.5, 19.4]]",4.505,5.505,1.0,1.0,0.052910052910052914,,,False
2400715506,5,,"[[5.5, 7.2]]",11.6121,12.6121,1.0,0.0,0.0,,,False
6201488511,2,,"[[70.6, 74.2]]",71.50526666666667,72.50526666666667,1.0,1.0,0.2777777777777771,,,False
13919236672,7,,"[[51.8, 55.1]]",57.136886886886884,58.136886886886884,1.0,0.0,0.0,,,False
2736413196,5,,"[[16.2, 37.6], [41.5, 46.2]]",20.521,21.521,1.0,1.0,0.04672897196261682,,,False
4762946272,5,,"[[17.4, 19.0]]",10.0105,11.0105,1.0,0.0,0.0,,,False
3046900922,2,,"[[12.7, 18.0]]",12.513,13.513,1.0,0.8130000000000006,0.14816839803171142,,,False
5349969207,0,,"[[4.6, 11.0]]",8.0085,9.0085,1.0,1.0,0.15625,,,False
3846475848,2,,"[[18.5, 71]]",61.02813333333334,62.02813333333334,1.0,1.0,0.01904761904761905,,,False
3861485381,1,,"[[9.7, 11.4], [13.8, 18.1], [36.8, 38.6]]",37.004133333333336,38.004133333333336,1.0,1.0,0.5555555555555542,,,False
6142416815,6,,"[[10.4, 42]]",27.561366666666668,28.561366666666668,1.0,1.0,0.03164556962025316,,,False
2596300565,3,,"[[34.8, 41.2]]",45.879,46.879,1.0,0.0,0.0,,,False
8107573462,7,,"[[5.9, 6.8]]",6.1066,7.1066,1.0,0.6933999999999996,0.5746726338471736,,,False
2697261300,1,,"[[9.9, 12.2]]",18.485633333333332,19.485633333333332,1.0,0.0,0.0,,,False
3441428429,8,,"[[32.9, 38.3], [66.7, 72.2]]",19.253066666666665,20.253066666666665,1.0,0.0,0.0,,,False
2442307875,2,,"[[0.0, 1.9], [25.9, 30.2]]",26.4,27.4,1.0,1.0,0.2325581395348837,,,False
4955723618,4,,"[[30.4, 36.6]]",45.4459,46.4459,1.0,0.0,0.0,,,False
4859057828,3,,"[[13.5, 18.5]]",11.512,12.512,1.0,0.0,0.0,,,False
2604394962,5,,"[[12.2, 15.0]]",17.251066666666667,18.251066666666667,1.0,0.0,0.0,,,False
4896969617,0,,"[[0.0, 5.9]]",1.3018,2.3018,1.0,1.0,0.1694915254237288,,,False
5349766264,5,,"[[5.7, 10.4], [19.2, 29.6], [30.9, 36.6], [74.1, 78.6]]",38.24704166666667,39.24704166666667,1.0,0.0,0.0,,,False
4378803532,0,,"[[3.2, 13.2]]",6.0732333333333335,7.0732333333333335,1.0,1.0,0.1,,,False
8225502382,3,,"[[30.8, 34.3]]",35.369166666666665,36.369166666666665,1.0,0.0,0.0,,,False
6516459343,2,,"[[16.7, 18.0]]",35.969766666666665,36.969766666666665,1.0,0.0,0.0,,,False
2932897373,0,,"[[0.0, 3.1]]",1.235,2.2350000000000003,1.0000000000000002,1.0,0.3225806451612903,,,False
4251505427,1,,"[[31.2, 71.7]]",52.51963333333333,53.51963333333333,1.0,1.0,0.024691358024691357,,,False
7114553643,0,,"[[0.0, 25.2]]",0.3341666666666666,1.3341666666666665,0.9999999999999999,1.0,0.03968253968253968,,,False
5333075105,7,,"[[0.2, 35.5]]",30.0305,31.0305,1.0,1.0,0.028328611898017,,,False
6964124866,2,,"[[1.2, 14.5]]",7.1409666666666665,8.140966666666667,1.0000000000000009,1.0,0.0751879699248121,,,False
3557498300,7,,"[[6.2, 10.0]]",9.243066666666667,10.243066666666667,1.0,0.7569333333333326,0.18721762358605656,,,False
3145698830,4,,"[[15.9, 25.9]]",33.3338,34.3338,1.0,0.0,0.0,,,False
5235909148,3,,"[[0.0, 11.5]]",4.505,5.505,1.0,1.0,0.08695652173913043,,,False
4882414082,4,,"[[37.3, 40.8]]",1.3,2.3,0.9999999999999998,0.0,0.0,,,False
4263096481,4,,"[[8.3, 21.0]]",20.3208,21.0,0.6792000000000016,1.0,0.05348031496063005,,,False
6592821115,6,,"[[17.1, 38.9]]",0.75,1.75,1.0,0.0,0.0,,,False
5679866364,2,,"[[9.3, 21.0]]",14.548366666666666,15.548366666666666,1.0,1.0,0.08547008547008547,,,False
5433090067,2,,"[[11.1, 17.8]]",16.049866666666667,17.049866666666667,1.0,1.0,0.14925373134328357,,,False
3972259774,6,,"[[6.7, 11.0]]",15.140625,16.140625,1.0,0.0,0.0,,,False
4151403382,0,,"[[13.4, 19.3]]",39.0395,40.0395,1.0,0.0,0.0,,,False
4219909195,0,,"[[4.3, 5.7]]",18.9194,19.9194,1.0,0.0,0.0,,,False
5297811305,3,,"[[0.0, 5.3]]",22.7232,23.7232,1.0,0.0,0.0,,,False
4333544549,5,,"[[18.2, 21.6]]",3.2037,4.2036999999999995,0.9999999999999996,0.0,0.0,,,False
13919236672,9,,"[[45.5, 52.0]]",61.140890890890894,62.140890890890894,1.0,0.0,0.0,,,False
5237219621,5,,"[[47.4, 51.3]]",46.1466,47.1466,1.0,0.0,0.0,,,False
4378803532,7,,"[[0.4, 13.1]]",34.768566666666665,35.768566666666665,1.0,0.0,0.0,,,False
6201488511,0,,"[[70.6, 74.2]]",71.50526666666667,72.50526666666667,1.0,1.0,0.2777777777777771,,,False
5875242364,7,,"[[11.0, 13.4]]",12.779933333333334,13.779933333333334,1.0,0.6200666666666663,0.2230509124919061,,,False
8557532213,1,,"[[0.3, 9.6]]",9.543366666666667,10.543366666666667,1.0,0.0566333333333322,0.005528781227525996,,,False
9565310990,1,,"[[20.9, 24.3]]",18.71921921921922,19.71921921921922,1.0,0.0,0.0,,,False
2868183184,1,,"[[3.8, 8.3]]",22.322,23.322,1.0,0.0,0.0,,,False
10042935613,10,,"[[23.2, 28.9]]",24.691858525191858,25.691858525191858,1.0,1.0,0.1754385964912281,,,False
5662041273,5,,"[[0.3, 2.7], [15.5, 29.2], [72.6, 90.0]]",0.7012,1.7012,1.0,1.0,0.41666666666666663,,,False
4838113006,8,,"[[56.4, 73.8]]",30.497633333333333,31.497633333333333,1.0,0.0,0.0,,,False
5533380417,1,,"[[0.0, 13]]",0.03386666666666671,1.0338666666666667,1.0,1.0,0.07692307692307693,,,False
7571121368,6,,"[[25.9, 30.3]]",32.56636666666667,33.56636666666667,1.0,0.0,0.0,,,False
7531285946,9,,"[[0.8, 30.2]]",19.353166666666667,20.353166666666667,1.0,1.0,0.034013605442176874,,,False
3388598772,5,,"[[6.8, 11]]",4.338166666666667,5.338166666666667,1.0,0.0,0.0,,,False
3477387686,5,,"[[0.1, 3.7]]",54.0545,55.0545,1.0,0.0,0.0,,,False
3655906094,7,,"[[0.1, 3.3]]",6.4069,7.4069,1.0,0.0,0.0,,,False
5349766264,6,,"[[0.3, 78.6]]",38.664125,39.664125,1.0,1.0,0.01277139208173691,,,False
5056964274,7,,"[[24.7, 28.1]]",0.9347666666666667,1.9347666666666667,1.0,0.0,0.0,,,False
5116088152,4,,"[[36.6, 39.2]]",17.7182,18.7182,1.0,0.0,0.0,,,False
7088595057,9,,"[[14.8, 29.6]]",0.0,0.5333666666666667,0.5333666666666667,0.0,0.0,,,False
7728559968,3,,"[[10.7, 32.7]]",17.885033333333332,18.885033333333332,1.0,1.0,0.04545454545454545,,,False
3345608051,8,,"[[50.3, 53.5]]",2.74,3.74,1.0,0.0,0.0,,,False
3429509208,7,,"[[10.2, 13.1]]",13.76425,14.76425,1.0,0.0,0.0,,,False
6031805098,4,,"[[7.7, 45.7]]",40.007133333333336,41.007133333333336,1.0,1.0,0.02631578947368421,,,False
5902452647,4,,"[[11.6, 13.8]]",22.756566666666668,23.756566666666668,1.0,0.0,0.0,,,False
4603484665,7,,"[[38.0, 42.4]]",41.166625,42.166625,1.0,1.0,0.22727272727272735,,,False
3477387686,6,,"[[61.0, 64.3], [64.3, 66.7]]",61.8623,62.8623,1.0,1.0,0.3030303030303033,,,False
4336654741,1,,"[[0.2, 3.6], [18.3, 56.0], [66.6, 72.6]]",83.0835,84.0835,1.0,0.0,0.0,,,False
10042935613,3,,"[[23.4, 30.1]]",24.691858525191858,25.691858525191858,1.0,1.0,0.1492537313432835,,,False
4024008346,0,,"[[0.0, 5.5]]",0.10060000000000002,1.1006,1.0,1.0,0.18181818181818182,,,False
8495272210,6,,"[[7.2, 18.3]]",17.951766666666668,18.951766666666668,1.0,0.34823333333333295,0.02963242406106312,,,False
2679328607,2,,"[[0.0, 9.2]]",2.169,3.169,1.0,1.0,0.10869565217391305,,,False
6642268693,5,,"[[12.6, 13.8], [30.2, 32.7]]",25.1,26.1,1.0,0.0,0.0,,,False
4164771889,3,,"[[12.3, 16.8]]",13.447266666666666,14.447266666666666,1.0,1.0,0.2222222222222222,,,False
3026084730,2,,"[[70.7, 72.7]]",61.92903333333334,62.92903333333334,1.0,0.0,0.0,,,False
8740703217,6,,"[[4.3, 7.6], [15.1, 20]]",1.2350666666666668,2.2350666666666665,0.9999999999999998,0.0,0.0,,,False
8024853715,1,,"[[0.2, 1.7], [3.3, 4.9], [6.7, 9.3], [11.0, 13.9]]",13.305458333333334,14.305458333333334,1.0,0.5945416666666663,0.1798666347329542,,,False
8557532213,7,,"[[4.6, 9.6]]",3.5039999999999996,4.504,1.0,0.0,0.0,,,False
6806999702,8,,"[[11.6, 15.9]]",86.82056666666666,87.82056666666666,1.0,0.0,0.0,,,False
