video,qid,type,gold_spans,pred_span_start,pred_span_end,width,iop,iou,anchor_ts,n_survivors_scored,degenerate_profile_fallback
8531675050,7,,"[[12.2, 23.1]]",13.747066666666667,14.647966666666667,0.9009,1.0,0.08265137614678898,14.147466666666666,216,False
10030609934,5,,"[[1.8, 6.9]]",35.03503503503504,38.03803803803804,3.003003003003002,0.0,0.0,35.30196863530197,198,False
4006608424,9,,"[[62.7, 77.5]]",63.763999999999996,64.36399999999999,0.5999999999999943,1.0,0.04054054054054016,64.064,360,False
8277866423,7,,"[[16.1, 18.9]]",20.075,20.675,0.6000000000000014,0.0,0.0,20.375,111,False
4485707628,5,,"[[32.3, 39.8]]",52.986266666666666,55.021633333333334,2.0353666666666683,0.0,0.0,53.98726666666666,259,False
12682618843,3,,"[[0.1, 2.1]]",0.06703333333333333,0.6670333333333334,0.6000000000000001,0.9450555555555555,0.2789191493548017,0.3670333333333333,172,False
8811725760,6,,"[[13.4, 17.7]]",18.21821821821822,20.053386720053386,1.8351685018351667,0.0,0.0,19.41941941941942,66,False
2735019707,1,,"[[5.4, 7.9]]",5.706,6.306,0.5999999999999996,1.0,0.23999999999999985,6.006,79,False
5913180144,2,,"[[21.0, 24.6]]",16.650266666666667,17.25026666666667,0.6000000000000014,0.0,0.0,16.950266666666668,159,False
2454242177,9,,"[[14.0, 25.5]]",36.737,37.336999999999996,0.5999999999999943,0.0,0.0,37.037,212,False
2604394962,1,,"[[3.8, 9.4]]",15.281933333333333,18.018,2.7360666666666678,0.0,0.0,15.749066666666666,144,False
5205081904,1,,"[[12.3, 15.3]]",11.978633333333333,14.2142,2.235566666666667,0.8562482293825572,0.5763290211860576,12.3123,84,False
8189958994,8,,"[[58.8, 62]]",21.755066666666668,26.059366666666666,4.304299999999998,0.0,0.0,23.556866666666668,250,False
4967810888,2,,"[[49.5, 53.3]]",51.952200000000005,52.5522,0.5999999999999943,1.0,0.1578947368421039,52.2522,250,False
5875535585,9,,"[[16.4, 73.8]]",51.98526666666667,52.819433333333336,0.8341666666666683,1.0,0.014532520325203281,52.085366666666665,306,False
4765564263,9,,"[[5.4, 13.8]]",4.5045,6.006,1.5015,0.4035964035964035,0.06519283524285943,6.006,56,False
5521781780,2,,"[[5.6, 22.2], [33.8, 36.2], [52.8, 56.0]]",15.649266666666666,16.249266666666667,0.6000000000000014,1.0,0.036144578313253094,15.949266666666666,361,False
2584172238,6,,"[[15.4, 23.0]]",0.875875,2.75275,1.8768749999999998,0.0,0.0,2.75275,96,False
4882821564,4,,"[[2.2, 4.9]]",2.2022,5.038366666666667,2.8361666666666667,0.9512134923899631,0.9504762128454162,4.137466666666667,360,False
3192668394,0,,"[[53.2, 58.0]]",59.059,65.3653,6.306300000000007,0.0,0.0,63.3633,278,False
9576671750,9,,"[[0.1, 6.7]]",17.718018018018018,18.31801801801802,0.6000000000000014,0.0,0.0,18.01801801801802,97,False
6024684644,6,,"[[2.9, 4.7], [9.9, 13.3], [16.6, 17]]",10.944266666666667,13.046366666666666,2.1020999999999983,1.0,0.6182647058823524,11.945266666666667,70,False
3078294001,3,,"[[3.4, 5.2]]",0.3003,1.6016,1.3013,0.0,0.0,1.1011,46,False
4762946272,4,,"[[9.6, 17.3]]",10.5105,12.7127,2.2021999999999995,1.0,0.2859999999999999,12.4124,87,False
4010069381,2,,"[[2.0, 8.2]]",4.1041,5.4054,1.3013000000000003,1.0,0.20988709677419362,5.2052,50,False
2573424030,3,,"[[4.8, 11.4]]",19.819,20.754,0.9350000000000023,0.0,0.0,20.754,197,False
8513603944,8,,"[[3.4, 6.6]]",7.5075,10.043366666666667,2.535866666666667,0.0,0.0,8.742066666666666,123,False
3763643225,7,,"[[0.0, 6.0]]",0.4004,2.5358666666666667,2.135466666666667,1.0,0.3559111111111112,0.4004,144,False
6244675392,0,,"[[0.0, 6.2]]",7.166666666666667,7.766666666666667,0.5999999999999996,0.0,0.0,7.466666666666667,120,False
5445581571,9,,"[[20.0, 31.6]]",6.439766666666666,8.041366666666667,1.6016000000000004,0.0,0.0,6.740066666666666,130,False
2957808913,5,,"[[9.2, 14.1]]",9.009,13.680333333333333,4.671333333333333,0.9591123162551736,0.8800497610161726,12.7127,80,False
4219909195,3,,"[[29.6, 31.2]]",4.004,5.005,1.0010000000000003,0.0,0.0,4.270933333333334,136,False
9408800471,6,,"[[17.6, 22.6], [29.9, 33.7]]",31.13143143143143,31.73143143143143,0.6000000000000014,1.0,0.15789473684210545,31.43143143143143,124,False
5521781780,3,,"[[5.6, 8.0], [11.8, 14.5]]",15.449066666666665,16.049066666666665,0.5999999999999996,0.0,0.0,15.749066666666666,361,False
4584426085,5,,"[[57.4, 75.8]]",1.7017,2.3023,0.6005999999999998,0.0,0.0,2.3023,360,False
10607095936,6,,"[[3.9, 8.4]]",8.008008008008009,8.80880880880881,0.8008008008008005,0.4894999999999997,0.0798548094373865,8.742075408742075,126,False
6097994550,0,,"[[3.9, 13.8]]",5.005,10.343666666666667,5.338666666666668,1.0,0.5392592592592594,9.976633333333334,71,False
5561024834,4,,"[[36.4, 39]]",28.116666666666667,28.71666666666667,0.6000000000000014,0.0,0.0,28.416666666666668,127,False
4151403382,4,,"[[12.7, 16.9]]",15.015,15.7157,0.7006999999999994,1.0,0.16683333333333322,15.4154,252,False
5070310138,6,,"[[44.1, 46.4]]",1.6016,2.3023,0.7006999999999999,0.0,0.0,2.2022,216,False
3655906094,1,,"[[0.5, 4.1]]",5.3053,6.006,0.7007000000000003,0.0,0.0,5.4054,76,False
3322503255,1,,"[[11.8, 17.6]]",0.0,0.3,0.3,0.0,0.0,0.0,166,False
5875242364,2,,"[[5.4, 9.9]]",0.23386666666666672,0.8338666666666668,0.6000000000000001,0.0,0.0,0.5338666666666667,59,False
3655906094,9,,"[[16.5, 18.8]]",5.4054,6.006,0.6006,0.0,0.0,5.4054,76,False
7492398760,9,,"[[24.5, 26.0]]",37.47106666666667,38.07106666666667,0.5999999999999943,0.0,0.0,37.77106666666667,361,False
9917882506,7,,"[[10.0, 12.2], [14.1, 18.1]]",20.02002002002002,25.859192525859193,5.839172505839173,0.0,0.0,23.990657323990657,115,False
5061117640,5,,"[[17.8, 24.5]]",3.6036,4.7047,1.1010999999999997,0.0,0.0,4.7047,213,False
6592821115,2,,"[[0.1, 3.3], [5.4, 15.1], [38.9, 42.9]]",48.5,55.208333333333336,6.708333333333336,0.0,0.0,53.083333333333336,253,False
4264435046,6,,"[[12.7, 18.6]]",10.01,12.012,2.0020000000000007,0.0,0.0,10.8108,76,False
5328004991,2,,"[[9.7, 16.0]]",8.8153,21.8153,13.0,0.48461538461538467,0.48461538461538467,15.3153,106,False
4092992100,2,,"[[2.9, 8.8]]",2.3026,2.9025999999999996,0.5999999999999996,0.004333333333332859,0.00040016006402556614,2.6026,62,False
4564478328,6,,"[[13.5, 16.0], [16.4, 18.8]]",27.59453333333333,28.194533333333332,0.6000000000000014,0.0,0.0,27.89453333333333,188,False
5433090067,5,,"[[0.2, 0.9]]",18.852166666666665,20.0,1.1478333333333346,0.0,0.0,19.019,90,False
5987365500,5,,"[[0.0, 18.8]]",3.3366666666666664,4.037366666666666,0.7006999999999999,1.0,0.037271276595744675,3.5368666666666666,96,False
5504913999,6,,"[[8.0, 31.3]]",23.657266666666665,24.257266666666666,0.6000000000000014,1.0,0.02575107296137345,23.957266666666666,199,False
4260763967,8,,"[[15.0, 17.6]]",4.4047,5.0047,0.5999999999999996,0.0,0.0,4.7047,136,False
4443526735,3,,"[[0.5, 19.4]]",3.4537500000000003,4.05375,0.5999999999999996,1.0,0.03174603174603173,3.75375,64,False
2400715506,5,,"[[5.5, 7.2]]",10.977633333333333,12.4124,1.4347666666666665,0.0,0.0,11.5115,56,False
6201488511,2,,"[[70.6, 74.2]]",71.70526666666667,72.30526666666667,0.5999999999999943,1.0,0.1666666666666647,72.00526666666667,345,False
13919236672,7,,"[[51.8, 55.1]]",55.33458458458458,65.64489489489489,10.310310310310307,0.0,0.0,57.636886886886884,467,False
2736413196,5,,"[[16.2, 37.6], [41.5, 46.2]]",0.467,1.601,1.134,0.0,0.0,1.601,217,False
4762946272,5,,"[[17.4, 19.0]]",9.8098,10.7107,0.9009,0.0,0.0,10.5105,87,False
3046900922,2,,"[[12.7, 18.0]]",12.713,13.313,0.6000000000000014,1.0,0.11320754716981157,13.013,72,False
5349969207,0,,"[[4.6, 11.0]]",0.0,10.7107,10.7107,0.5705229350089163,0.5555181818181817,8.5085,160,False
3846475848,2,,"[[18.5, 71]]",61.22813333333334,61.828133333333334,0.5999999999999943,1.0,0.011428571428571321,61.52813333333334,287,False
3861485381,1,,"[[9.7, 11.4], [13.8, 18.1], [36.8, 38.6]]",37.20413333333334,37.80413333333333,0.5999999999999943,1.0,0.3333333333333294,37.504133333333336,359,False
6142416815,6,,"[[10.4, 42]]",28.061366666666668,28.661966666666668,0.6006,1.0,0.01900632911392405,28.061366666666668,170,False
2596300565,3,,"[[34.8, 41.2]]",44.044,48.048,4.004000000000005,0.0,0.0,46.379,325,False
8107573462,7,,"[[5.9, 6.8]]",6.239566666666667,7.140466666666667,0.9009,0.6220816220816218,0.45179233621755244,6.6066,55,False
2697261300,1,,"[[9.9, 12.2]]",18.68563333333333,19.285633333333333,0.6000000000000014,0.0,0.0,18.985633333333332,187,False
3441428429,8,,"[[32.9, 38.3], [66.7, 72.2]]",72.53913333333334,76.54313333333333,4.003999999999991,0.0,0.0,73.073,360,False
2442307875,2,,"[[0.0, 1.9], [25.9, 30.2]]",26.4,29.1,2.700000000000003,1.0,0.6279069767441866,29.1,70,False
4955723618,4,,"[[30.4, 36.6]]",45.9459,46.8468,0.9009,0.0,0.0,45.9459,245,False
4859057828,3,,"[[13.5, 18.5]]",20.6206,21.3213,0.7007000000000012,0.0,0.0,21.2212,87,False
2604394962,5,,"[[12.2, 15.0]]",22.4224,23.656966666666666,1.234566666666666,0.0,0.0,22.5225,144,False
4896969617,0,,"[[0.0, 5.9]]",0.2002,2.8028,2.6026,1.0,0.4411186440677965,0.8675333333333334,47,False
5349766264,5,,"[[5.7, 10.4], [19.2, 29.6], [30.9, 36.6], [74.1, 78.6]]",7.007,8.216541666666666,1.2095416666666665,1.0,0.2573492907801418,7.007,252,False
4378803532,0,,"[[3.2, 13.2]]",6.5732333333333335,8.041366666666667,1.4681333333333333,1.0,0.14681333333333332,6.5732333333333335,175,False
8225502382,3,,"[[30.8, 34.3]]",35.46876666666667,36.26956666666667,0.8008000000000024,0.0,0.0,35.869166666666665,196,False
6516459343,2,,"[[16.7, 18.0]]",36.16976666666667,36.76976666666666,0.5999999999999943,0.0,0.0,36.469766666666665,362,False
2932897373,0,,"[[0.0, 3.1]]",1.435,2.035,0.6000000000000001,1.0,0.19354838709677422,1.735,77,False
4251505427,1,,"[[31.2, 71.7]]",52.58586666666667,57.8578,5.27193333333333,1.0,0.13017119341563776,53.01963333333333,306,False
7114553643,0,,"[[0.0, 25.2]]",0.03336666666666667,1.1344666666666667,1.1011,1.0,0.043694444444444445,0.8341666666666666,264,False
5333075105,7,,"[[0.2, 35.5]]",36.737,37.336999999999996,0.5999999999999943,0.0,0.0,37.037,156,False
6964124866,2,,"[[1.2, 14.5]]",7.340966666666667,7.940966666666666,0.5999999999999996,1.0,0.04511278195488719,7.6409666666666665,70,False
3557498300,7,,"[[6.2, 10.0]]",8.775433333333334,10.4104,1.6349666666666653,0.7489857081693819,0.2908433086325923,9.743066666666667,114,False
3145698830,4,,"[[15.9, 25.9]]",33.5338,34.133799999999994,0.5999999999999943,0.0,0.0,33.8338,236,False
5235909148,3,,"[[0.0, 11.5]]",4.2042,5.005,0.8007999999999997,1.0,0.06963478260869563,5.005,48,False
4882414082,4,,"[[37.3, 40.8]]",0.0,2.0,2.0,0.0,0.0,0.6,180,False
4263096481,4,,"[[8.3, 21.0]]",20.02,21.0,0.9800000000000004,1.0,0.0771653543307087,20.9209,86,False
6592821115,6,,"[[17.1, 38.9]]",1.25,2.0833333333333335,0.8333333333333335,0.0,0.0,1.25,253,False
5679866364,2,,"[[9.3, 21.0]]",14.748366666666666,15.348366666666667,0.6000000000000014,1.0,0.051282051282051405,15.048366666666666,100,False
5433090067,2,,"[[11.1, 17.8]]",18.284933333333335,20.0,1.7150666666666652,0.0,0.0,19.019,90,False
3972259774,6,,"[[6.7, 11.0]]",9.918541666666666,10.518541666666668,0.6000000000000014,1.0,0.13953488372093056,10.218541666666667,143,False
4151403382,0,,"[[13.4, 19.3]]",39.5395,40.1401,0.6006,0.0,0.0,39.5395,252,False
4219909195,0,,"[[4.3, 5.7]]",19.1194,19.7194,0.6000000000000014,0.0,0.0,19.4194,136,False
5297811305,3,,"[[0.0, 5.3]]",23.0233,23.6233,0.6000000000000014,0.0,0.0,23.3233,96,False
4333544549,5,,"[[18.2, 21.6]]",1.2015,1.8015,0.6000000000000001,0.0,0.0,1.5015,143,False
13919236672,9,,"[[45.5, 52.0]]",55.86845178511845,65.64489489489489,9.776443109776437,0.0,0.0,61.640890890890894,467,False
5237219621,5,,"[[47.4, 51.3]]",46.3466,46.9466,0.5999999999999943,0.0,0.0,46.6466,358,False
