video_id,query,event_label,start_time,end_time,method_name,budget_k,window_coverage,fiw,min_temp_dist,recall_at_1,recall_at_5,recall_at_10
2399811629,Find the event: why is the man in white sitting on the railings,why is the man in white sitting on the railings,3.6,7.2,random_seed_29,67,1.0,0.2537313432835821,0.0,0.0,0.0,0.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,proposed_model_selection,67,1.0,0.34328358208955223,0.0,0.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,proposed_system,67,1.0,0.34328358208955223,0.0,0.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,uniform,67,1.0,0.3283582089552239,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,iframe_prior,67,1.0,0.3283582089552239,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,scene_change,67,1.0,0.3283582089552239,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,luma_difference,67,1.0,0.34328358208955223,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,optical_flow_farneback,67,1.0,0.40298507462686567,0.0,0.0,0.0,0.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,clip_kmeans_diversity,67,1.0,0.3283582089552239,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,clip_query_topk,67,1.0,0.14925373134328357,0.0,0.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,packet_size_only,67,1.0,0.23880597014925373,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,semantic_only_ppr,67,1.0,0.34328358208955223,0.0,0.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,codec_only_ppr,67,1.0,0.34328358208955223,0.0,0.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,hybrid_ppr,67,1.0,0.34328358208955223,0.0,0.0,0.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,random_seed_0,67,1.0,0.2537313432835821,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,random_seed_1,67,1.0,0.31343283582089554,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,random_seed_2,67,1.0,0.26865671641791045,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,random_seed_3,67,1.0,0.2835820895522388,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,random_seed_4,67,1.0,0.417910447761194,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,random_seed_5,67,1.0,0.40298507462686567,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,random_seed_6,67,1.0,0.2835820895522388,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,random_seed_7,67,1.0,0.417910447761194,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,random_seed_8,67,1.0,0.34328358208955223,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,random_seed_9,67,1.0,0.34328358208955223,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,random_seed_10,67,1.0,0.29850746268656714,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,random_seed_11,67,1.0,0.31343283582089554,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,random_seed_12,67,1.0,0.3283582089552239,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,random_seed_13,67,1.0,0.29850746268656714,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,random_seed_14,67,1.0,0.34328358208955223,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,random_seed_15,67,1.0,0.2835820895522388,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,random_seed_16,67,1.0,0.40298507462686567,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,random_seed_17,67,1.0,0.2835820895522388,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,random_seed_18,67,1.0,0.3582089552238806,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,random_seed_19,67,1.0,0.2835820895522388,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,random_seed_20,67,1.0,0.43283582089552236,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,random_seed_21,67,1.0,0.34328358208955223,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,random_seed_22,67,1.0,0.31343283582089554,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,random_seed_23,67,1.0,0.31343283582089554,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,random_seed_24,67,1.0,0.3283582089552239,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,random_seed_25,67,1.0,0.31343283582089554,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,random_seed_26,67,1.0,0.31343283582089554,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,random_seed_27,67,1.0,0.3283582089552239,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,random_seed_28,67,1.0,0.40298507462686567,0.0,1.0,1.0,1.0
2399811629,Find the event: why are there people standing near the stairs and looking at the white man,why are there people standing near the stairs and looking at the white man,0.0,5.2,random_seed_29,67,1.0,0.23880597014925373,0.0,1.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,proposed_model_selection,67,1.0,0.22388059701492538,0.0,0.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,proposed_system,67,1.0,0.22388059701492538,0.0,0.0,0.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,uniform,67,1.0,0.23880597014925373,0.0,0.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,iframe_prior,67,1.0,0.22388059701492538,0.0,0.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,scene_change,67,1.0,0.23880597014925373,0.0,0.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,luma_difference,67,1.0,0.22388059701492538,0.0,0.0,0.0,0.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,optical_flow_farneback,67,1.0,0.1791044776119403,0.0,0.0,0.0,0.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,clip_kmeans_diversity,67,1.0,0.208955223880597,0.0,0.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,clip_query_topk,67,0.0,0.0,0.4039999999999999,0.0,0.0,0.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,packet_size_only,67,1.0,0.1791044776119403,0.0,0.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,semantic_only_ppr,67,1.0,0.22388059701492538,0.0,0.0,0.0,0.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,codec_only_ppr,67,1.0,0.22388059701492538,0.0,0.0,0.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,hybrid_ppr,67,1.0,0.22388059701492538,0.0,0.0,0.0,0.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,random_seed_0,67,1.0,0.16417910447761194,0.0,0.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,random_seed_1,67,1.0,0.19402985074626866,0.0,0.0,0.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,random_seed_2,67,1.0,0.208955223880597,0.0,0.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,random_seed_3,67,1.0,0.208955223880597,0.0,0.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,random_seed_4,67,1.0,0.22388059701492538,0.0,0.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,random_seed_5,67,1.0,0.2537313432835821,0.0,0.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,random_seed_6,67,1.0,0.1791044776119403,0.0,0.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,random_seed_7,67,1.0,0.40298507462686567,0.0,1.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,random_seed_8,67,1.0,0.2835820895522388,0.0,0.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,random_seed_9,67,1.0,0.26865671641791045,0.0,0.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,random_seed_10,67,1.0,0.19402985074626866,0.0,0.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,random_seed_11,67,1.0,0.23880597014925373,0.0,0.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,random_seed_12,67,1.0,0.2537313432835821,0.0,0.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,random_seed_13,67,1.0,0.19402985074626866,0.0,0.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,random_seed_14,67,1.0,0.19402985074626866,0.0,0.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,random_seed_15,67,1.0,0.208955223880597,0.0,0.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,random_seed_16,67,1.0,0.19402985074626866,0.0,0.0,0.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,random_seed_17,67,1.0,0.1791044776119403,0.0,0.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,random_seed_18,67,1.0,0.23880597014925373,0.0,0.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,random_seed_19,67,1.0,0.19402985074626866,0.0,0.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,random_seed_20,67,1.0,0.3283582089552239,0.0,0.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,random_seed_21,67,1.0,0.26865671641791045,0.0,0.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,random_seed_22,67,1.0,0.208955223880597,0.0,0.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,random_seed_23,67,1.0,0.208955223880597,0.0,0.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,random_seed_24,67,1.0,0.2537313432835821,0.0,0.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,random_seed_25,67,1.0,0.2835820895522388,0.0,0.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,random_seed_26,67,1.0,0.2537313432835821,0.0,0.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,random_seed_27,67,1.0,0.22388059701492538,0.0,0.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,random_seed_28,67,1.0,0.31343283582089554,0.0,0.0,1.0,1.0
2399811629,Find the event: how did the woman in orange react before the man slid down the railings,how did the woman in orange react before the man slid down the railings,0.5,4.2,random_seed_29,67,1.0,0.16417910447761194,0.0,0.0,1.0,1.0
2482233944,Find the event: why does the man holding a tissue bury his face in his arms in the middle,why does the man holding a tissue bury his face in his arms in the middle,18.2,21.9,proposed_model_selection,360,1.0,0.03611111111111111,0.0,0.0,0.0,0.0
2482233944,Find the event: why does the man holding a tissue bury his face in his arms in the middle,why does the man holding a tissue bury his face in his arms in the middle,18.2,21.9,proposed_system,360,1.0,0.03611111111111111,0.0,0.0,0.0,0.0
2482233944,Find the event: why does the man holding a tissue bury his face in his arms in the middle,why does the man holding a tissue bury his face in his arms in the middle,18.2,21.9,uniform,360,1.0,0.041666666666666664,0.0,0.0,0.0,0.0
2482233944,Find the event: why does the man holding a tissue bury his face in his arms in the middle,why does the man holding a tissue bury his face in his arms in the middle,18.2,21.9,iframe_prior,360,1.0,0.03888888888888889,0.0,0.0,0.0,0.0
2482233944,Find the event: why does the man holding a tissue bury his face in his arms in the middle,why does the man holding a tissue bury his face in his arms in the middle,18.2,21.9,scene_change,360,1.0,0.041666666666666664,0.0,0.0,0.0,0.0
2482233944,Find the event: why does the man holding a tissue bury his face in his arms in the middle,why does the man holding a tissue bury his face in his arms in the middle,18.2,21.9,luma_difference,360,1.0,0.03611111111111111,0.0,0.0,0.0,0.0
2482233944,Find the event: why does the man holding a tissue bury his face in his arms in the middle,why does the man holding a tissue bury his face in his arms in the middle,18.2,21.9,optical_flow_farneback,360,1.0,0.058333333333333334,0.0,1.0,1.0,1.0
2482233944,Find the event: why does the man holding a tissue bury his face in his arms in the middle,why does the man holding a tissue bury his face in his arms in the middle,18.2,21.9,clip_kmeans_diversity,360,1.0,0.06111111111111111,0.0,0.0,0.0,0.0
2482233944,Find the event: why does the man holding a tissue bury his face in his arms in the middle,why does the man holding a tissue bury his face in his arms in the middle,18.2,21.9,clip_query_topk,360,1.0,0.06944444444444445,0.0,0.0,0.0,0.0
2482233944,Find the event: why does the man holding a tissue bury his face in his arms in the middle,why does the man holding a tissue bury his face in his arms in the middle,18.2,21.9,packet_size_only,360,1.0,0.044444444444444446,0.0,0.0,0.0,0.0
2482233944,Find the event: why does the man holding a tissue bury his face in his arms in the middle,why does the man holding a tissue bury his face in his arms in the middle,18.2,21.9,semantic_only_ppr,360,1.0,0.03611111111111111,0.0,0.0,0.0,0.0
2482233944,Find the event: why does the man holding a tissue bury his face in his arms in the middle,why does the man holding a tissue bury his face in his arms in the middle,18.2,21.9,codec_only_ppr,360,1.0,0.03611111111111111,0.0,0.0,0.0,0.0
2482233944,Find the event: why does the man holding a tissue bury his face in his arms in the middle,why does the man holding a tissue bury his face in his arms in the middle,18.2,21.9,hybrid_ppr,360,1.0,0.03611111111111111,0.0,0.0,0.0,0.0
2482233944,Find the event: why does the man holding a tissue bury his face in his arms in the middle,why does the man holding a tissue bury his face in his arms in the middle,18.2,21.9,random_seed_0,360,1.0,0.044444444444444446,0.0,0.0,0.0,0.0
2482233944,Find the event: why does the man holding a tissue bury his face in his arms in the middle,why does the man holding a tissue bury his face in his arms in the middle,18.2,21.9,random_seed_1,360,1.0,0.027777777777777776,0.0,0.0,0.0,0.0
2482233944,Find the event: why does the man holding a tissue bury his face in his arms in the middle,why does the man holding a tissue bury his face in his arms in the middle,18.2,21.9,random_seed_2,360,1.0,0.044444444444444446,0.0,0.0,0.0,0.0
2482233944,Find the event: why does the man holding a tissue bury his face in his arms in the middle,why does the man holding a tissue bury his face in his arms in the middle,18.2,21.9,random_seed_3,360,1.0,0.027777777777777776,0.0,0.0,0.0,0.0
2482233944,Find the event: why does the man holding a tissue bury his face in his arms in the middle,why does the man holding a tissue bury his face in his arms in the middle,18.2,21.9,random_seed_4,360,1.0,0.03611111111111111,0.0,0.0,0.0,0.0
2482233944,Find the event: why does the man holding a tissue bury his face in his arms in the middle,why does the man holding a tissue bury his face in his arms in the middle,18.2,21.9,random_seed_5,360,1.0,0.05,0.0,0.0,0.0,0.0
2482233944,Find the event: why does the man holding a tissue bury his face in his arms in the middle,why does the man holding a tissue bury his face in his arms in the middle,18.2,21.9,random_seed_6,360,1.0,0.044444444444444446,0.0,0.0,0.0,0.0
2482233944,Find the event: why does the man holding a tissue bury his face in his arms in the middle,why does the man holding a tissue bury his face in his arms in the middle,18.2,21.9,random_seed_7,360,1.0,0.044444444444444446,0.0,0.0,0.0,0.0
